,Soil humidity ,Air humidity (%),Air temperature (C),Motor
7580,58,96,17.96,0
7581,58,96,18.08,0
7582,58,96,18.2,0
7583,58,96,18.32,0
7584,58,96,18.44,0
7585,58,96,18.55,0
7586,58,96,18.62,0
7587,58,96,18.7,0
7588,58,96,19.17,0
7589,58,96,19.63,0
7590,58,96,20.1,0
7591,58,95.5,21.06,0
7592,58,95.01,22.01,0
7593,58,92.88,21.78,0
7594,58,90.75,21.54,0
7595,58,87.04,22.38,0
7596,58,83.32,23.22,0
7597,58,82.04,23.06,0
7598,58,80.75,22.9,0
7599,58,80.14,23.13,0
7600,58,79.53,23.36,0
7601,58,74.48,24.6,0
7602,58,69.43,25.83,0
7603,58,65.54,26.79,0
7604,58,61.65,27.75,0
7605,58,60.22,27.81,0
7606,58,58.79,27.87,0
7607,58,56.34,28.56,0
7608,58,53.9,29.25,0
7609,58,53.48,29.03,0
7610,58,53.06,28.81,0
7611,58,51.48,29.64,0
7612,58,49.89,30.48,0
7613,58,48.14,31.02,0
7614,58,46.39,31.56,0
7615,58,45.98,31.89,0
7616,58,45.58,32.22,0
7617,58,44.84,32.47,0
7618,58,44.1,32.71,0
7619,58,43.36,32.96,0
7620,58,42.62,33.2,0
7621,58,42.04,33.35,0
7622,58,41.47,33.5,0
7623,58,41.18,33.66,0
7624,58,40.88,33.81,0
7625,58,40.39,34.08,0
7626,58,39.9,34.36,0
7627,58,38.36,34.86,0
7628,58,36.81,35.35,0
7629,58,37.98,34.82,0
7630,58,39.14,34.29,0
7631,58,39.77,34.34,0
7632,58,40.4,34.39,0
7633,58,41.2,34.02,0
7634,58,41.99,33.64,0
7635,58,42.46,33.38,0
7636,58,42.94,33.12,0
7637,58,43.22,32.97,0
7638,58,43.5,32.83,0
7639,58,45.68,31.82,0
7640,58,47.85,30.82,0
7641,58,51.47,29.66,0
7642,58,55.09,28.51,0
7643,58,54.96,28.6,0
7644,58,54.82,28.68,0
7645,58,54.82,28.78,0
7646,58,54.83,28.87,0
7647,58,53.4,29.5,0
7648,58,51.98,30.13,0
7649,57.94,50.64,30.35,0
7650,57.89,49.3,30.58,0
7651,57.83,50.51,30.23,0
7652,57.78,51.72,29.88,0
7653,57.72,52.24,29.57,0
7654,57.67,52.75,29.26,0
7655,57.61,53.52,29.23,0
7656,57.56,54.3,29.2,0
7657,57.5,55.2,28.86,0
7658,57.44,56.11,28.52,0
7659,57.39,58.4,27.87,0
7660,57.33,60.68,27.22,0
7661,57.28,60.7,27.34,0
7662,57.22,60.71,27.47,0
7663,57.17,60.58,27.58,0
7664,57.11,60.44,27.69,0
7665,57.06,60.55,27.58,0
7666,57,60.66,27.48,0
7667,56.94,61.26,27.44,0
7668,56.89,61.86,27.39,0
7669,56.83,61.46,27.53,0
7670,56.78,61.05,27.67,0
7671,56.72,61.76,27.52,0
7672,56.67,62.47,27.36,0
7673,56.61,63.36,26.98,0
7674,56.56,64.25,26.61,0
7675,56.5,64.96,26.54,0
7676,56.44,65.68,26.47,0
7677,56.39,66.56,26.22,0
7678,56.33,67.45,25.98,0
7679,56.28,67.72,25.96,0
7680,56.22,67.98,25.95,0
7681,56.17,68.24,25.9,0
7682,56.11,68.51,25.86,0
7683,56.06,68.86,25.74,0
7684,56,69.2,25.61,0
7685,55.97,70.11,25.46,0
7686,55.94,71.02,25.32,0
7687,55.92,71.32,25.3,0
7688,55.89,71.63,25.27,0
7689,55.86,72.18,25.1,0
7690,55.83,72.73,24.93,0
7691,55.81,72.89,24.9,0
7692,55.78,73.04,24.88,0
7693,55.75,73.92,24.67,0
7694,55.72,74.79,24.46,0
7695,55.69,75.6,24.18,0
7696,55.67,76.41,23.89,0
7697,55.64,77.58,23.66,0
7698,55.61,78.75,23.44,0
7699,55.58,79.27,23.3,0
7700,55.56,79.79,23.16,0
7701,55.53,80.77,22.96,0
7702,55.5,81.75,22.75,0
7703,55.47,82.62,22.54,0
7704,55.44,83.48,22.32,0
7705,55.42,84.72,22.05,0
7706,55.39,85.95,21.78,0
7707,55.36,87.15,21.48,0
7708,55.33,88.35,21.19,0
7709,55.31,89.09,21.04,0
7710,55.28,89.83,20.9,0
7711,55.25,90.28,20.78,0
7712,55.22,90.72,20.67,0
7713,55.19,91.14,20.56,0
7714,55.17,91.56,20.45,0
7715,55.14,91.99,20.34,0
7716,55.11,92.41,20.23,0
7717,55.08,93.21,20.05,0
7718,55.06,94.02,19.88,0
7719,55.03,94.82,19.7,0
7720,55,95.62,19.52,0
7721,55,95.81,19.46,0
7722,55,96,19.4,0
7723,55,96,19.4,0
7724,55,96,19.4,0
7725,55,96,19.4,0
7726,55,96,19.39,0
7727,55,96,19.44,0
7728,55,96,19.5,0
7729,55,96,19.53,0
7730,55,96,19.56,0
7731,55,96,19.62,0
7732,55,96,19.69,0
7733,55,96,19.74,0
7734,55,96,19.78,0
7735,55,96,19.83,0
7736,55,96,19.87,0
7737,55,96,19.81,0
7738,55,96,19.75,0
7739,55,96,19.68,0
7740,55,96,19.6,0
7741,55,96,19.5,0
7742,55,96,19.39,0
7743,55,96,19.22,0
7744,55,96,19.04,0
7745,55,96,19.15,0
7746,55,96,19.26,0
7747,55,96,19.36,0
7748,55,96,19.46,0
7749,55,96,19.46,0
7750,55,96,19.47,0
7751,55,96,19.47,0
7752,55,96,19.38,0
7753,55,96,19.28,0
7754,55,96,19.29,0
7755,55,96,19.3,0
7756,55,96,19.38,0
7757,55,96,19.46,0
7758,55,96,19.42,0
7759,55,96,19.38,0
7760,55,96,19.29,0
7761,55,96,19.2,0
7762,55,96,19.15,0
7763,55,96,19.1,0
7764,55,96,19.1,0
7765,55,96,19.1,0
7766,55,96,19.15,0
7767,55,96,19.19,0
7768,55,96,19.2,0
7769,55,96,19.2,0
7770,55,96,19.2,0
7771,55,96,19.19,0
7772,55,96,19.12,0
7773,55,96,19.05,0
7774,55,96,19.02,0
7775,55,96,18.99,0
7776,55,96,18.99,0
7777,55,96,19,0
7778,55,96,19.02,0
7779,55,96,19.05,0
7780,55,96,19.11,0
7781,55,96,19.17,0
7782,55,96,19.17,0
7783,55,96,19.17,0
7784,55,96,19.14,0
7785,55,96,19.1,0
7786,55,96,19.15,0
7787,55,96,19.19,0
7788,55,96,19.2,0
7789,55,96,19.2,0
7790,55,96,19.24,0
7791,55,96,19.27,0
7792,55,96,19.32,0
7793,55,96,19.37,0
7794,55,96,19.4,0
7795,55,96,19.44,0
7796,55,96,19.46,0
7797,55,96,19.49,0
7798,55,96,19.44,0
7799,55,96,19.39,0
7800,55,96,19.27,0
7801,55,96,19.15,0
7802,55,96,19.07,0
7803,55,96,18.99,0
7804,55,96,19.06,0
7805,55,96,19.14,0
7806,55,96,19.24,0
7807,55,96,19.33,0
7808,55,96,19.36,0
7809,55,96,19.39,0
7810,55,96,19.42,0
7811,55,96,19.48,0
7812,55,96,19.55,0
7813,55,96,19.53,0
7814,55,96,19.51,0
7815,55,96,19.51,0
7816,55,96,19.5,0
7817,55,96,19.52,0
7818,55,96,19.53,0
7819,55,96,19.54,0
7820,55,96,19.54,0
7821,55,96,19.52,0
7822,55,96,19.5,0
7823,55,96,19.5,0
7824,55,96,19.5,0
7825,55,96,19.5,0
7826,55,96,19.51,0
7827,55,96,19.55,0
7828,55,96,19.59,0
7829,55,96,19.56,0
7830,55,96,19.54,0
7831,55,96,19.43,0
7832,55,96,19.33,0
7833,55,96,19.32,0
7834,55,96,19.31,0
7835,55,96,19.3,0
7836,55,96,19.3,0
7837,55,96,19.27,0
7838,55,96,19.25,0
7839,55,96,19.23,0
7840,55,96,19.2,0
7841,55,96,19.16,0
7842,55,96,19.12,0
7843,55,96,19.08,0
7844,55,96,19.03,0
7845,55,96,19.07,0
7846,55,96,19.11,0
7847,55,96,19.16,0
7848,55,96,19.2,0
7849,55,96,19.16,0
7850,55,96,19.11,0
7851,55,96,19.06,0
7852,55,96,19.01,0
7853,55,96,19,0
7854,55,96,18.98,0
7855,55,96,18.97,0
7856,55,96,18.96,0
7857,55,96,18.98,0
7858,55,96,19,0
7859,55,96,19,0
7860,55,96,19,0
7861,55,96,18.99,0
7862,55,96,18.98,0
7863,55,96,19.01,0
7864,55,96,19.04,0
7865,55,96,19.1,0
7866,54.97,96,19.16,0
7867,54.94,96,19.17,0
7868,54.92,96,19.17,0
7869,54.89,96,19.18,0
7870,54.86,96,19.24,0
7871,54.83,96,19.29,0
7872,54.81,96,19.36,0
7873,54.78,96,19.44,0
7874,54.75,96,19.47,0
7875,54.72,96,19.5,0
7876,54.69,95.9,19.56,0
7877,54.67,95.81,19.62,0
7878,54.64,95.56,19.66,0
7879,54.61,95.31,19.69,0
7880,54.58,94.86,19.76,0
7881,54.56,94.41,19.83,0
7882,54.53,93.54,19.96,0
7883,54.5,92.68,20.1,0
7884,54.47,92.18,20.15,0
7885,54.44,91.68,20.19,0
7886,54.42,90.79,20.4,0
7887,54.39,89.9,20.62,0
7888,54.36,89.01,20.84,0
7889,54.33,88.12,21.05,0
7890,54.31,86.81,21.12,0
7891,54.28,85.5,21.2,0
7892,54.25,84.2,21.58,0
7893,54.22,82.91,21.96,0
7894,54.19,81.01,22.27,0
7895,54.17,79.11,22.58,0
7896,54.14,78.67,22.74,0
7897,54.11,78.23,22.89,0
7898,54.08,73.96,24.02,0
7899,54.06,69.68,25.16,0
7900,54.03,67.96,25.66,0
7901,54,66.24,26.17,0
7902,53.83,66.9,25.74,0
7903,53.67,67.57,25.31,0
7904,53.5,66.12,25.79,0
7905,53.33,64.68,26.27,0
7906,53.17,65.39,25.92,0
7907,53,66.09,25.57,0
7908,52.83,66.2,25.56,0
7909,52.67,66.32,25.54,0
7910,52.5,64.19,26.18,0
7911,52.33,62.07,26.83,0
7912,52.17,61.36,26.95,0
7913,52,60.66,27.07,0
7914,51.83,59.49,27.44,0
7915,51.67,58.32,27.8,0
7916,51.5,59.9,27.24,0
7917,51.33,61.47,26.69,0
7918,51.17,59.51,27.42,0
7919,51,57.55,28.14,0
7920,50.83,57.6,27.92,0
7921,50.67,57.66,27.71,0
7922,50.5,60.12,26.86,0
7923,50.33,62.59,26.01,0
7924,50.17,61.2,26.54,0
7925,50,59.82,27.06,0
7926,49.83,59.27,27.28,0
7927,49.67,58.72,27.51,0
7928,49.5,57.08,28.08,0
7929,49.33,55.45,28.65,0
7930,49.17,56.1,28.26,0
7931,49,56.74,27.87,0
7932,48.83,56.28,28.22,0
7933,48.67,55.81,28.57,0
7934,48.5,54.75,28.83,0
7935,48.33,53.69,29.09,0
7936,48.17,54.78,28.75,0
7937,48,55.88,28.41,0
7938,47.97,57.44,27.7,0
7939,47.94,59.01,27,0
7940,47.92,57.82,27.32,0
7941,47.89,56.64,27.63,0
7942,47.86,57.12,27.22,0
7943,47.83,57.61,26.81,0
7944,47.81,61.24,25.72,0
7945,47.78,64.88,24.64,0
7946,47.75,63.88,25.33,0
7947,47.72,62.88,26.02,0
7948,47.69,61.22,26.44,0
7949,47.67,59.57,26.86,0
7950,47.64,59.08,26.93,0
7951,47.61,58.59,27,0
7952,47.58,58.56,27.06,0
7953,47.56,58.53,27.13,0
7954,47.53,60.46,26.44,0
7955,47.5,62.39,25.75,0
7956,47.47,62.8,25.74,0
7957,47.44,63.22,25.74,0
7958,47.42,62.59,25.86,0
7959,47.39,61.96,25.98,0
7960,47.36,62.24,25.92,0
7961,47.33,62.51,25.86,0
7962,47.31,62.11,25.88,0
7963,47.28,61.71,25.89,0
7964,47.25,62.08,25.75,0
7965,47.22,62.46,25.61,0
7966,47.19,63.08,25.45,0
7967,47.17,63.69,25.29,0
7968,47.14,62.66,25.5,0
7969,47.11,61.64,25.72,0
7970,47.08,61.57,25.67,0
7971,47.06,61.5,25.63,0
7972,47.03,62.53,25.39,0
7973,47,63.56,25.15,0
7974,46.97,64.77,24.63,0
7975,46.94,65.98,24.11,0
7976,46.92,67.18,23.85,0
7977,46.89,68.38,23.59,0
7978,46.86,67.27,24.01,0
7979,46.83,66.16,24.43,0
7980,46.81,65.17,24.56,0
7981,46.78,64.18,24.68,0
7982,46.75,65.3,24.28,0
7983,46.72,66.41,23.89,0
7984,46.69,68.62,23.2,0
7985,46.67,70.83,22.52,0
7986,46.64,71.07,22.55,0
7987,46.61,71.32,22.58,0
7988,46.58,70.37,22.93,0
7989,46.56,69.42,23.28,0
7990,46.53,68.66,23.33,0
7991,46.5,67.91,23.37,0
7992,46.47,70.17,22.7,0
7993,46.44,72.43,22.02,0
7994,46.42,73.39,21.83,0
7995,46.39,74.35,21.64,0
7996,46.36,75.43,21.5,0
7997,46.33,76.51,21.35,0
7998,46.31,77.56,21.16,0
7999,46.28,78.62,20.98,0
8000,46.25,78.78,20.84,0
8001,46.22,78.93,20.71,0
8002,46.19,79.14,20.65,0
8003,46.17,79.35,20.59,0
8004,46.14,79.57,20.52,0
8005,46.11,79.78,20.46,0
8006,46.08,79.99,20.4,0
8007,46.06,81.51,20.09,0
8008,46.03,83.03,19.78,0
8009,46,84.17,19.62,0
8010,45.97,85.31,19.46,0
8011,45.94,86.46,19.34,0
8012,45.92,87.62,19.21,0
8013,45.89,88.66,19.08,0
8014,45.86,89.7,18.95,0
8015,45.83,90.56,18.84,0
8016,45.81,91.42,18.72,0
8017,45.78,91.99,18.66,0
8018,45.75,92.56,18.61,0
8019,45.72,92.85,18.63,0
8020,45.69,93.14,18.65,0
8021,45.67,93.34,18.6,0
8022,45.64,93.54,18.56,0
8023,45.61,93.94,18.53,0
8024,45.58,94.33,18.5,0
8025,45.56,94.54,18.48,0
8026,45.53,94.76,18.47,0
8027,45.5,94.98,18.36,0
8028,45.47,95.19,18.25,0
8029,45.44,95.57,18.13,0
8030,45.42,95.96,18.01,0
8031,45.39,95.98,17.98,0
8032,45.36,96,17.94,0
8033,45.33,96,17.92,0
8034,45.31,96,17.9,0
8035,45.28,96,17.9,0
8036,45.25,96,17.91,0
8037,45.22,96,17.85,0
8038,45.19,96,17.79,0
8039,45.17,96,17.75,0
8040,45.14,96,17.71,0
8041,45.11,96,17.67,0
8042,45.08,96,17.63,0
8043,45.06,96,17.6,0
8044,45.03,96,17.58,0
8045,45,96,17.55,0
8046,45,96,17.52,0
8047,45,96,17.48,0
8048,45,96,17.43,0
8049,45,96,17.5,0
8050,45,96,17.58,0
8051,45,96,17.61,0
8052,45,96,17.65,0
8053,45,96,17.59,0
8054,45,96,17.53,0
8055,45,96,17.52,0
8056,45,96,17.5,0
8057,45,96,17.51,0
8058,45,96,17.52,0
8059,45,96,17.53,0
8060,45,96,17.53,0
8061,45,96,17.54,0
8062,45,96,17.56,0
8063,45,96,17.58,0
8064,45,96,17.63,0
8065,45,96,17.68,0
8066,45,96,17.68,0
8067,45,96,17.69,0
8068,45,96,17.69,0
8069,45,96,17.69,0
8070,45,96,17.66,0
8071,45,96,17.63,0
8072,45,96,17.61,0
8073,45,96,17.59,0
8074,45,96,17.56,0
8075,45,96,17.54,0
8076,45,96,17.52,0
8077,45,96,17.5,0
8078,45,96,17.46,0
8079,45,96,17.42,0
8080,45,96,17.37,0
8081,45,96,17.32,0
8082,45,96,17.26,0
8083,45,96,17.19,0
8084,45,96,17.13,0
8085,45,96,17.07,0
8086,45,96,17.06,0
8087,45,96,17.04,0
8088,45,96,17.06,0
8089,45,96,17.08,0
8090,45,96,17.09,0
8091,45,96,17.1,0
8092,45,96,17.1,0
8093,45,96,17.11,0
8094,45,96,17.1,0
8095,45,96,17.1,0
8096,45,96,17.1,0
8097,45,96,17.1,0
8098,45,96,17.12,0
8099,45,96,17.13,0
8100,45,96,17.14,0
8101,45,96,17.15,0
8102,45,96,17.14,0
8103,45,96,17.14,0
8104,45,96,17.1,0
8105,45,96,17.07,0
8106,45,96,17.07,0
8107,45,96,17.07,0
8108,45,96,17.06,0
8109,45,96,17.04,0
8110,45,96,17.02,0
8111,45,96,16.99,0
8112,45,96,16.97,0
8113,45,96,16.9,0
8114,45,96,16.84,0
8115,45,96,16.8,0
8116,45,96,16.75,0
8117,45,96,16.75,0
8118,44.97,96,16.75,0
8119,44.94,96,16.87,0
8120,44.92,96,16.99,0
8121,44.89,96,17.11,0
8122,44.86,96,17.23,0
8123,44.83,96,17.27,0
8124,44.81,96,17.32,0
8125,44.78,96,17.34,0
8126,44.75,96,17.37,0
8127,44.72,96,17.57,0
8128,44.69,96,17.77,0
8129,44.67,96,17.88,0
8130,44.64,96,17.98,0
8131,44.61,96,17.96,0
8132,44.58,96,17.94,0
8133,44.56,96,17.89,0
8134,44.53,96,17.84,0
8135,44.5,96,17.87,0
8136,44.47,96,17.89,0
8137,44.44,96,17.9,0
8138,44.42,96,17.9,0
8139,44.39,96,17.9,0
8140,44.36,96,17.9,0
8141,44.33,96,17.82,0
8142,44.31,96,17.75,0
8143,44.28,96,17.6,0
8144,44.25,96,17.45,0
8145,44.22,96,17.34,0
8146,44.19,96,17.22,0
8147,44.17,96,17.21,0
8148,44.14,96,17.2,0
8149,44.11,96,17.2,0
8150,44.08,96,17.21,0
8151,44.06,96,17.28,0
8152,44.03,96,17.35,0
8153,44,96,17.63,0
8154,43.93,96,17.91,0
8155,43.86,96,18.42,0
8156,43.79,96,18.93,0
8157,43.73,95.02,19.24,0
8158,43.66,94.04,19.55,0
8159,43.59,91.05,20.06,0
8160,43.52,88.06,20.58,0
8161,43.45,84.8,21.14,0
8162,43.38,81.54,21.69,0
8163,43.32,79.88,22.02,0
8164,43.25,78.22,22.35,0
8165,43.18,76.56,22.68,0
8166,43.11,74.68,22.98,0
8167,43.04,72.79,23.27,0
8168,42.97,72.19,23.32,0
8169,42.9,71.6,23.37,0
8170,42.84,71.66,23.26,0
8171,42.77,71.72,23.16,0
8172,42.7,70.51,23.48,0
8173,42.63,69.3,23.8,0
8174,42.56,71.21,23.1,0
8175,42.49,73.12,22.41,0
8176,42.42,72.13,22.61,0
8177,42.36,71.14,22.81,0
8178,42.29,67.32,23.84,0
8179,42.22,63.49,24.87,0
8180,42.15,66.16,23.87,0
8181,42.08,68.83,22.87,0
8182,42.01,68.21,23.09,0
8183,41.95,67.59,23.31,0
8184,41.88,66.16,23.54,0
8185,41.81,64.73,23.76,0
8186,41.74,65.26,23.7,0
8187,41.67,65.78,23.64,0
8188,41.6,63.68,24.12,0
8189,41.53,61.57,24.61,0
8190,41.47,56.4,26.36,0
8191,41.4,51.24,28.12,0
8192,41.33,52.2,27.48,0
8193,41.26,53.16,26.85,0
8194,41.19,53.35,26.87,0
8195,41.12,53.54,26.89,0
8196,41.05,54.03,26.67,0
8197,40.99,54.52,26.45,0
8198,40.92,53.37,26.97,0
8199,40.85,52.22,27.49,0
8200,40.78,51.54,27.8,0
8201,40.71,50.86,28.1,0
8202,40.64,50.65,28.24,0
8203,40.58,50.44,28.39,0
8204,40.51,47.96,29.29,0
8205,40.44,45.49,30.19,0
8206,40.37,46.28,29.82,0
8207,40.3,47.07,29.46,0
8208,40.23,46.84,29.53,0
8209,40.16,46.61,29.6,0
8210,40.1,45.61,29.85,0
8211,40.03,44.62,30.1,0
8212,39.96,44.72,29.86,0
8213,39.89,44.83,29.62,0
8214,39.82,44.6,29.58,0
8215,39.75,44.38,29.53,0
8216,39.68,46.69,28.4,0
8217,39.62,49,27.27,0
8218,39.55,50.15,26.68,0
8219,39.48,51.3,26.09,0
8220,39.41,51.02,26.32,0
8221,39.34,50.75,26.56,0
8222,39.27,49.5,26.99,0
8223,39.21,48.24,27.42,0
8224,39.14,47.51,27.75,0
8225,39.07,46.78,28.08,0
8226,39,46.68,28.03,0
8227,38.92,46.57,27.99,0
8228,38.83,45.79,28.16,0
8229,38.75,45.01,28.33,0
8230,38.67,47.38,27.59,0
8231,38.58,49.74,26.85,0
8232,38.5,49.86,26.82,0
8233,38.42,49.99,26.78,0
8234,38.33,51.68,26.34,0
8235,38.25,53.36,25.89,0
8236,38.17,53.18,25.71,0
8237,38.08,52.99,25.53,0
8238,38,52.23,25.9,0
8239,37.92,51.47,26.27,0
8240,37.83,50.34,26.44,0
8241,37.75,49.21,26.61,0
8242,37.67,50.1,26.52,0
8243,37.58,50.99,26.44,0
8244,37.5,50.84,26.35,0
8245,37.42,50.68,26.26,0
8246,37.33,50.22,26.45,0
8247,37.25,49.76,26.64,0
8248,37.17,48.96,26.6,0
8249,37.08,48.15,26.56,0
8250,37,48.3,26.43,0
8251,36.92,48.46,26.3,0
8252,36.83,48.6,26.28,0
8253,36.75,48.75,26.25,0
8254,36.67,49.68,25.91,0
8255,36.58,50.61,25.57,0
8256,36.5,50.38,25.62,0
8257,36.42,50.16,25.68,0
8258,36.33,50.93,25.37,0
8259,36.25,51.7,25.06,0
8260,36.17,51.92,24.89,0
8261,36.08,52.14,24.72,0
8262,36,52.68,24.5,0
8263,36.58,53.23,24.29,1
8264,37.17,53.52,24.2,1
8265,37.75,53.81,24.12,1
8266,38.33,54.3,23.98,1
8267,38.92,54.78,23.83,1
8268,39.5,55.21,23.56,1
8269,40.08,55.64,23.29,1
8270,40.67,55.89,23.28,1
8271,41.25,56.13,23.28,1
8272,41.83,56.45,23.34,1
8273,42.42,56.77,23.41,1
8274,43,57.56,23.18,1
8275,43.58,58.34,22.96,1
8276,44.17,59.12,22.82,1
8277,44.75,59.9,22.67,1
8278,45.33,61.24,22.44,1
8279,45.92,62.59,22.22,1
8280,46.5,63.64,22.08,1
8281,47.08,64.7,21.93,1
8282,47.67,65.65,21.8,1
8283,48.25,66.59,21.66,1
8284,48.83,67.44,21.51,1
8285,49.42,68.28,21.36,1
8286,50,69.18,21.1,1
8287,50.58,70.09,20.83,1
8288,51.17,70.8,20.66,1
8289,51.75,71.52,20.49,1
8290,52.33,72.48,20.28,1
8291,52.92,73.44,20.08,1
8292,53.5,74.31,19.86,1
8293,54.08,75.18,19.64,1
8294,54.67,76.06,19.42,1
8295,55.25,76.93,19.2,1
8296,55.83,77.32,19.04,1
8297,56.42,77.71,18.88,1
8298,57,78.1,18.79,1
8299,56.92,78.5,18.7,0
8300,56.83,78.44,18.64,0
8301,56.75,78.38,18.59,0
8302,56.67,78.63,18.52,0
8303,56.58,78.88,18.46,0
8304,56.5,79.52,18.28,0
8305,56.42,80.16,18.11,0
8306,56.33,80.44,18.06,0
8307,56.25,80.71,18.02,0
8308,56.17,79.98,18.04,0
8309,56.08,79.25,18.06,0
8310,56,79.42,18.01,0
8311,55.92,79.59,17.97,0
8312,55.83,79.76,17.92,0
8313,55.75,79.6,17.89,0
8314,55.67,79.45,17.85,0
8315,55.58,79.97,17.75,0
8316,55.5,80.5,17.65,0
8317,55.42,81.56,17.54,0
8318,55.33,82.61,17.42,0
8319,55.25,83.28,17.36,0
8320,55.17,83.94,17.29,0
8321,55.08,84.43,17.26,0
8322,55,84.92,17.23,0
8323,54.92,85.26,17.23,0
8324,54.83,85.59,17.22,0
8325,54.75,85.84,17.18,0
8326,54.67,86.1,17.15,0
8327,54.58,86.8,17.06,0
8328,54.5,87.51,16.98,0
8329,54.42,88.22,16.83,0
8330,54.33,88.94,16.68,0
8331,54.25,89.89,16.59,0
8332,54.17,90.84,16.5,0
8333,54.08,91.46,16.46,0
8334,54,92.08,16.43,0
8335,54,92.55,16.54,0
8336,54,93.02,16.65,0
8337,54,93.32,16.74,0
8338,54,93.63,16.84,0
8339,54,93.79,16.83,0
8340,54,93.95,16.82,0
8341,54,94.3,16.78,0
8342,54,94.65,16.75,0
8343,54,94.83,16.77,0
8344,54,95.01,16.79,0
8345,54,95.26,16.74,0
8346,54,95.51,16.68,0
8347,54,95.76,16.64,0
8348,54,96,16.6,0
8349,54,96,16.57,0
8350,54,96,16.54,0
8351,54,96,16.5,0
8352,54,96,16.47,0
8353,54,96,16.47,0
8354,54,96,16.47,0
8355,54,96,16.42,0
8356,54,96,16.38,0
8357,54,96,16.42,0
8358,54,96,16.46,0
8359,54,96,16.43,0
8360,54,96,16.4,0
8361,54,96,16.37,0
8362,54,96,16.23,0
8363,54,96,16.08,0
8364,54,96,16.06,0
8365,54,96,16.04,0
8366,54,96,16.1,0
8367,54,96,16.15,0
8368,54,96,16.04,0
8369,54,96,15.94,0
8370,54,96,15.95,0
8371,53.97,96,15.96,0
8372,53.94,96,16.04,0
8373,53.92,96,16.12,0
8374,53.89,96,16.1,0
8375,53.86,96,16.09,0
8376,53.83,96,16.13,0
8377,53.81,96,16.18,0
8378,53.78,96,16.16,0
8379,53.75,96,16.14,0
8380,53.72,96,16.08,0
8381,53.69,96,16.03,0
8382,53.67,96,16.08,0
8383,53.64,96,16.13,0
8384,53.61,96,16.08,0
8385,53.58,96,16.04,0
8386,53.56,96,15.94,0
8387,53.53,96,15.85,0
8388,53.5,96,15.68,0
8389,53.47,96,15.51,0
8390,53.44,96,15.34,0
8391,53.42,96,15.16,0
8392,53.39,96,15.12,0
8393,53.36,96,15.07,0
8394,53.33,96,15.08,0
8395,53.31,96,15.1,0
8396,53.28,96,15.12,0
8397,53.25,96,15.14,0
8398,53.22,96,15.18,0
8399,53.19,96,15.22,0
8400,53.17,96,15.3,0
8401,53.14,96,15.38,0
8402,53.11,96,15.42,0
8403,53.08,96,15.47,0
8404,53.06,96,15.54,0
8405,53.03,96,15.61,0
8406,53,96,15.68,0
8407,52.97,96,15.74,0
8408,52.94,96,15.8,0
8409,52.92,96,15.82,0
8410,52.89,96,15.83,0
8411,52.86,96,15.82,0
8412,52.83,96,15.8,0
8413,52.81,96,15.76,0
8414,52.78,96,15.71,0
8415,52.75,96,15.66,0
8416,52.72,96,15.62,0
8417,52.69,96,15.6,0
8418,52.67,96,15.58,0
8419,52.64,96,15.58,0
8420,52.61,96,15.57,0
8421,52.58,96,15.48,0
8422,52.56,96,15.38,0
8423,52.53,96,15.37,0
8424,52.5,96,15.36,0
8425,52.47,96,15.31,0
8426,52.44,96,15.26,0
8427,52.42,96,15.18,0
8428,52.39,96,15.11,0
8429,52.36,96,15.05,0
8430,52.33,96,14.99,0
8431,52.31,96,15,0
8432,52.28,96,15.01,0
8433,52.25,96,15.08,0
8434,52.22,96,15.16,0
8435,52.19,96,15.2,0
8436,52.17,96,15.23,0
8437,52.14,96,15.19,0
8438,52.11,96,15.15,0
8439,52.08,96,15.18,0
8440,52.06,96,15.21,0
8441,52.03,96,15.39,0
8442,52,96,15.56,0
8443,51.93,96,15.87,0
8444,51.86,96,16.18,0
8445,51.79,96,16.61,0
8446,51.72,96,17.04,0
8447,51.65,96,17.48,0
8448,51.58,96,17.93,0
8449,51.51,95.72,18.73,0
8450,51.44,95.44,19.53,0
8451,51.38,95.16,20.33,0
8452,51.31,90.68,20.67,0
8453,51.24,86.19,21.01,0
8454,51.17,82.44,21.56,0
8455,51.1,78.69,22.1,0
8456,51.03,74.94,22.65,0
8457,50.96,71.19,23.2,0
8458,50.89,69.65,23.38,0
8459,50.82,68.11,23.57,0
8460,50.75,66.78,23.86,0
8461,50.68,65.46,24.16,0
8462,50.61,63.79,24.48,0
8463,50.54,62.12,24.79,0
8464,50.47,61.66,25.01,0
8465,50.4,61.2,25.23,0
8466,50.33,60.12,25.46,0
8467,50.26,59.03,25.7,0
8468,50.19,58.88,25.69,0
8469,50.12,58.72,25.68,0
8470,50.06,58,25.94,0
8471,49.99,57.28,26.19,0
8472,49.92,56.12,26.56,0
8473,49.85,54.96,26.94,0
8474,49.78,54.22,27.22,0
8475,49.71,53.48,27.5,0
8476,49.64,52.8,27.7,0
8477,49.57,52.11,27.91,0
8478,49.5,51.44,28.02,0
8479,49.43,50.77,28.12,0
8480,49.36,50.78,28.14,0
8481,49.29,50.78,28.15,0
8482,49.22,50,28.4,0
8483,49.15,49.22,28.66,0
8484,49.08,47.93,29.32,0
8485,49.01,46.64,29.98,0
8486,48.94,46.24,29.93,0
8487,48.88,45.85,29.88,0
8488,48.81,46.12,29.78,0
8489,48.74,46.38,29.67,0
